slug,scene,genre,year,artist,title
rap,Hip Hop,Rap,1981,Love Bug Star-Ski & The Harlem World Crew,Positive Life
rap,Hip Hop,Rap,1981,Disco Daddy & Captain Rapp,Gigolo Groove (Party
rap,Hip Hop,Rap,1981,Sugar Daddy,One More Time
rap,Hip Hop,Rap,1981,Mr. Sweety G,At The Place To Be
rap,Hip Hop,Rap,1981,The Mean Machine,Disco Dream
rap,Hip Hop,Rap,1981,West Street Mob,Let's Dance (Make Your Body Move)
rap,Hip Hop,Rap,1982,Crash Crew,Breaking Bells (Take Me To The Mardi Gras)
rap,Hip Hop,Rap,1982,Trouble Funk,Hey Fellas
rap,Hip Hop,Rap,1982,Grandmaster Flash,The Message
rap,Hip Hop,Rap,1982,Busy Bee,Making Cash Money
rap,Hip Hop,Rap,1982,Trecherous Three,Yes We Can-Can
rap,Hip Hop,Rap,1982,"Grand Wizard Theodore, The Fantastic Romantic Five",Can I Get A Soul Clap 'fresh Out The Pack'
rap,Hip Hop,Rap,1982,Portable Patrol,Cop Bop
rap,Hip Hop,Rap,1982,Rappers Rapp Group,Rappin' Partee Groove
rap,Hip Hop,Rap,1983,The Russell Brother,The party Scene (SV)
rap,Hip Hop,Rap,1983,Men At Play,Dr. Jam
rap,Hip Hop,Rap,1983,Newcleus,Jam On It
rap,Hip Hop,Rap,1983,Dimples D,Sucker DJs (I Will Survive)
rap,Hip Hop,Rap,1983,Captain Rapp,Bad Times (I Can't Stand It)
rap,Hip Hop,Rap,1983,Crash Crew,We Are Known As Emcees (We Turn Party's Out)
rap,Hip Hop,Rap,1983,Time Zone,The Wildstyle
rap,Hip Hop,Rap,1983,Grandmaster Flash & Melle Mel,White Lines (Don't Do It)
rap,Hip Hop,Rap,1984,Jazzy Jay & T La Rock,It's Yours
rap,Hip Hop,Rap,1984,Magnificent Three & Fearless Master,Crush (Vocal)
rap,Hip Hop,Rap,1984,Great Peso & Mr. Nasty,It's Time To Rock
rap,Hip Hop,Rap,1984,High Fidelity Three,B-Boys Breakdance
rap,Hip Hop,Rap,1984,Captain Rock,Cosmic Blast
rap,Hip Hop,Rap,1984,Z-Factor,I Am The DJ
rap,Hip Hop,Rap,1984,Fantasy Three,Summer
rap,Hip Hop,Rap,1984,The Rock Rangers,Country Western Rock
rap,Hip Hop,Rap,1984,Ice T & Chris 'the Glove' Taylor,Reckless
rap,Hip Hop,Rap,1984,MC Frosty & Lovin' C,Radio Activity Rapp (Street Version)
rap,Hip Hop,Rap,1984,Whodini,Freaks Come Out At Night
rap,Hip Hop,Rap,1984,Daniel Sofer,Rythm Rock Rap
rap,Hip Hop,Rap,1984,West Street Mob,I Can't Stop
rap,Hip Hop,Rap,1985,Marz,I Got A Boyfriend Now
rap,Hip Hop,Rap,1985,UTFO,Leader Of The Pack
rap,Hip Hop,Rap,1985,High Fidelity Three feat Sarah Dash,Satisfaction
rap,Hip Hop,Rap,1985,Mantronix,Bassline
rap,Hip Hop,Rap,1985,Toddy Tee,The Batterram
rap,Hip Hop,Rap,1985,Rodney O,These Are My Beats
rap,Hip Hop,Rap,1985,The Organization,The Big Beat
rap,Hip Hop,Rap,1985,Run DMC,King Of Rock
rap,Hip Hop,Rap,1985,D.st.,Home Of Hip Hop
rap,Hip Hop,Rap,1986,Toddy Tee,Lost In Space (Vocal)
rap,Hip Hop,Rap,1986,MC Miker G & DJ Sven,Holiday Rap
rap,Hip Hop,Rap,1986,Worse 'em,Triple M Bass
rap,Hip Hop,Rap,1986,Jazzy D,Wack Girl
rap,Hip Hop,Rap,1986,Beastie Boys,Time To Get Ill
rap,Hip Hop,Rap,1986,Gigolo Tony,Smurf Rock
rap,Hip Hop,Rap,1986,Devastatin Dave (The Turntable Slave),Zip Zap Rap
rap,Hip Hop,Rap,1987,Kool Moe Dee,The Down Beat
rap,Hip Hop,Rap,1987,Cookie Crew,Females
rap,Hip Hop,Rap,1987,Boogie Down Productions,South Bronx
rap,Hip Hop,Rap,1987,Big Daddy Kane,Get Into It
rap,Hip Hop,Rap,1988,Royal Flush,Shake Me Down
rap,Hip Hop,Rap,1988,Def Iv,Get Busy
rap,Hip Hop,Rap,1988,Epmd,Strictly Business
rap,Hip Hop,Rap,1988,Raheem,The Vigilante
rap,Hip Hop,Rap,1988,Kool Rock Steady,Power Move
rap,Hip Hop,Rap,1988,Sir Mix-A-Lot,Posse On Broadway (The Godzilla mix)
rap,Hip Hop,Rap,1988,Tuff Crew,My Part Of Town
rap,Hip Hop,Rap,1989,Public Enemy,Fight The Power
rap,Hip Hop,Rap,1989,Beastie Boys,The Sounds of Science
rap,Hip Hop,Rap,1989,Wanda Dee,To The Bone
rap,Hip Hop,Rap,1989,Maestro Fresh Wes,Let Your Back Bone Slide
rap,Hip Hop,Rap,1989,Tony Scott,The Chief
rap,Hip Hop,Rap,1989,Triple Crown,Winners Take It All
rap,Hip Hop,Rap,1989,Young MC,Bust A Move
rap,Hip Hop,Rap,1989,Captain Hollywood,Do That Thang
rap,Hip Hop,Rap,1990,Newcleus,Jam For The 90s
rap,Hip Hop,Rap,1990,Choice,Down With My Man
rap,Hip Hop,Rap,1991,De La Soul,A Roller Skating Jam Named Saturdays
rap,Hip Hop,Rap,1991,A Tribe Called Quest,Check The Rhime
rap,Hip Hop,Rap,1991,MC Lyte,Poor Georgie
rap,Hip Hop,Rap,1992,Prince Ikey C,The Doobie
rap,Hip Hop,Rap,1994,DJ Kool,I Got Dat Feelin'
rap,Hip Hop,Rap,2005,Rod Lee,Dance My Pain Away
rap,Hip Hop,Rap,2007,Lateef & Z-Trip feat Lyrics Born,The Get Down
rap,Hip Hop,Rap,2007,Dub Pistols,Open
rave,Hardcore,Rave,1990,Holy Noise,Father Forgive Them (Trends mix)
rave,Hardcore,Rave,1990,Dilemma,Erase Your Mind
rave,Hardcore,Rave,1990,Quadrophonia,Quadrophonia
rave,Hardcore,Rave,1990,Liaisons D.,Por La Patria ! (Brain-Fuck mix)
rave,Hardcore,Rave,1990,Ravebusters,Powerplant 
rave,Hardcore,Rave,1990,Voodoo Child,Voodoo Child
rave,Hardcore,Rave,1990,Fierce Ruling Diva,Rubb It In
rave,Hardcore,Rave,1991,2 For Joy,Let The Bass Kick
rave,Hardcore,Rave,1991,80 Aum,Mindcontroller
rave,Hardcore,Rave,1991,Altern8,Activ8 (Come With Me)
rave,Hardcore,Rave,1991,Incubus,The Spirit
rave,Hardcore,Rave,1991,Inner Light,Phantasia
rave,Hardcore,Rave,1991,Praga Khan,Injected With A Poison
rave,Hardcore,Rave,1991,Anticapella,2 Root 231
rave,Hardcore,Rave,1991,Set Up System,Fairy Dust
rave,Hardcore,Rave,1991,Dr. Caligari,Freaks (Part 2)
rave,Hardcore,Rave,1991,Second Phase,Mentasm
rave,Hardcore,Rave,1991,Abs,My House Is Your House (Body mix)
rave,Hardcore,Rave,1991,DJ Professor,Rock Me Steady
rave,Hardcore,Rave,1991,Mig 29,Mig 29
rave,Hardcore,Rave,1991,La Style,James Brown Is Dead
rave,Hardcore,Rave,1991,Problem House,Party People
rave,Hardcore,Rave,1991,Cappella With Loleata Holloway,Take Me Away
rave,Hardcore,Rave,1991,Destroyer,Senses
rave,Hardcore,Rave,1991,Skin Up,Blockbuster
rave,Hardcore,Rave,1991,Mno,God Of Abraham
rave,Hardcore,Rave,1991,Neon,Waves
rave,Hardcore,Rave,1991,Doc Scott,Terminator
rave,Hardcore,Rave,1991,U96,Das Boot
rave,Hardcore,Rave,1991,Cappella With Loleatta Holloway,Take Me Away
rave,Hardcore,Rave,1991,DJ Pc,Insomniak
rave,Hardcore,Rave,1991,Trance Trax,Wave
rave,Hardcore,Rave,1991,T99,Anastasia
rave,Hardcore,Rave,1991,Anthrophia,Anthrophia
rave,Hardcore,Rave,1991,Egma,Let The Bass Kick
rave,Hardcore,Rave,1991,Channel X,Rave The Rhythm
rave,Hardcore,Rave,1991,Blame,Music Takes You
rave,Hardcore,Rave,1991,Human Resource,Dominator
rave,Hardcore,Rave,1991,Art Of Noise,Instruments Of Darkness (Prodigy mix)
rave,Hardcore,Rave,1991,Uhf,Uhf
rave,Hardcore,Rave,1991,Trance Trax,Pwm-Wave
rave,Hardcore,Rave,1991,Cubic 22,Night In Motion
rave,Hardcore,Rave,1992,The Movement,Jump!
rave,Hardcore,Rave,1992,Strong Heads,Frequency Response Test
rave,Hardcore,Rave,1992,Hysteria,Energy Express (Long Train mix)
rave,Hardcore,Rave,1992,Adromatic,Pure Energy
rave,Hardcore,Rave,1992,Eq,Total Xstacy (DJ Ss & Eq mix)
rave,Hardcore,Rave,1992,Rave Crusader,Energy Overload (Acid Changes mix)
rave,Hardcore,Rave,1992,Brainstorm Crew,Define The Beat
rave,Hardcore,Rave,1992,Northern Lights,Confessions Of A Raver
rave,Hardcore,Rave,1992,Bass Boy,Let The Bass Be Louder
rave,Hardcore,Rave,1992,Ace The Space,9 Is A Classic (Ultimate Rave mix)
rave,Hardcore,Rave,1992,2 Unlimited,Twilight Zone (2 Little Boys mix)
rave,Hardcore,Rave,1992,DJ Seduction,Hardcore Heaven
rave,Hardcore,Rave,1992,Bnl,Electrica Salsa '92
rave,Hardcore,Rave,1992,The Hypnotist,Hardcore You Know The Score
rave,Hardcore,Rave,1992,Digital Boy,Rotation (92 mix)
rave,Hardcore,Rave,1992,GTO,Elevation (Troll mix)
rave,Hardcore,Rave,1992,Noys,Ave Maria
rave,Hardcore,Rave,1992,Messiah,Temple Of Dreams
rave,Hardcore,Rave,1992,The Sorcerer,The Elevator (Up & Down mix)
rave,Hardcore,Rave,1992,The Creator,The Creator
rave,Hardcore,Rave,1992,Code Red,Dreamer Dream
rave,Hardcore,Rave,1992,Knight Phantom,Slime
rave,Hardcore,Rave,1992,Internal Error,The Beat Of The Drum
rave,Hardcore,Rave,1992,The Immortals,Techno Syndrome (Mortal Kombat)
rave,Hardcore,Rave,1992,Generator,Narcomaniac
rave,Hardcore,Rave,1992,Arpeggiators,Freedom Of Expression
rave,Hardcore,Rave,1992,Ramin,Down To Earth
rave,Hardcore,Rave,1993,Dark AT8,Sucker
rave,Hardcore,Rave,1993,Sourmash,Pilgrimage To Paradise
rave,Hardcore,Rave,1993,Tango,Timebomb
rave,Hardcore,Rave,1993,Dye Witness,What Would You Like To Hear Again
rave,Hardcore,Rave,1994,Cherry Moon Trax,The House of House
rave,Hardcore,Rave,1994,Phrenetic System,Wayfarer
rave,Hardcore,Rave,1995,Members Of Mayday,The Bells Of Reformation
reggaeton,Urban,Reggaeton,2002,Sean Paul,Get Busy
reggaeton,Urban,Reggaeton,2003,Loon,How You Want That
reggaeton,Urban,Reggaeton,2004,Kevin Lyttle,Turn Me On
reggaeton,Urban,Reggaeton,2004,Nina Sky,Move Ya Body
reggaeton,Urban,Reggaeton,2004,N.O.R.E.,Oye Mi Canto
reggaeton,Urban,Reggaeton,2004,Sean Paul feat Nina Sky,Connection
reggaeton,Urban,Reggaeton,2004,Wayne Wonder,No Letting Go
reggaeton,Urban,Reggaeton,2005,Ricky Martin feat Amerie & Fat Joe,I Don't Care
reggaeton,Urban,Reggaeton,2005,Raw Jawz feat Leki,Throw'm Up
reggaeton,Urban,Reggaeton,2005,Akon feat Kardinal Offishal,Kill Di Dance
reggaeton,Urban,Reggaeton,2005,"Don Omar feat Fat Joe, NORE and LDA",Reggaeton Latino
reggaeton,Urban,Reggaeton,2005,Daddy Yankee,Gasolina
reggaeton,Urban,Reggaeton,2006,Brooke Valentine feat Pimp C,Dopegirl
reggaeton,Urban,Reggaeton,2006,Fergie,London Bridge
reggaeton,Urban,Reggaeton,2006,Pachanga,One Million
reggaeton,Urban,Reggaeton,2006,Tego Calderon,Mardi Gras
reggaeton,Urban,Reggaeton,2007,Lumidee feat Pitbull,Crazy
reggaeton,Urban,Reggaeton,2007,Tony Touch feat Voltio & The Beatnuts,Ese Pito
reggaeton,Urban,Reggaeton,2007,Zion feat Akon,The Way She Moves
reggaeton,Urban,Reggaeton,2009,Pachanga,I Don't Like Reggaeton
reggaeton,Urban,Reggaeton,2010,Redlight,Stupid
reggaeton,Urban,Reggaeton,2010,Calle 13,Baile De Los Pobres
schranz,Techno,Schranz,2000,Spirallianz,Blast Food
schranz,Techno,Schranz,2002,Marco Zaffarano,Playback (Picotto mix)
soul,Urban,Soul,1987,The Deele,Two Occasions
soul,Urban,Soul,1993,Jt Taylor,Baby I'm Back
soul,Urban,Soul,1993,Coming Of Age,Coming Home To Love
soul,Urban,Soul,1994,R. Kelly,Your Body's Callin'
soul,Urban,Soul,1995,Lorenzo,You Ain't Had No Lovin'
soul,Urban,Soul,1995,Jason Weaver,I Can't Stand The Pain
soul,Urban,Soul,1996,112,Now That We're Done
soul,Urban,Soul,1997,Boys II Men,A Song For Mama
soul,Urban,Soul,1997,Mo B. Dick,That Thing Is On
soul,Urban,Soul,1997,Erykah Badu,On & On
soul,Urban,Soul,1999,Jagged Edge,Promise
soul,Urban,Soul,2000,Recloose,Can't Take It
soul,Urban,Soul,2001,Vikter Duplaix,Sensuality
soul,Urban,Soul,2001,Joe,A World Of Girls
soul,Urban,Soul,2002,Floetry,Say Yes
soul,Urban,Soul,2002,Dave Hollister,Baby Do Those Things
soul,Urban,Soul,2002,Tyrese,How You Gonna Act Like That
soul,Urban,Soul,2002,K-Ci & Jojo,This Very Moment
soul,Urban,Soul,2002,Dru Hill,Xstacey Jones
soul,Urban,Soul,2002,Jaheim,Put That Woman First
soul,Urban,Soul,2003,R. Kelly,Dream Girl
soul,Urban,Soul,2003,Spacek,Motion Control
soul,Urban,Soul,2004,Mario,Let Me Love You
soul,Urban,Soul,2006,Trey Lorenz,My Everything
soul,Urban,Soul,2006,Jagged Edge,Good Luck Charm
soul,Urban,Soul,2014,Elijah Blake,Strange Fruit
soundtrack,Pioneers,Soundtrack,1956,Lous And Bebe Barron,Main Title From Forbidden Planet
soundtrack,Pioneers,Soundtrack,1963,Bbc Radiophonic Workshop,Dr. Who (Original Theme)
soundtrack,Pioneers,Soundtrack,1972,John Barry,Theme From The Persuaders
soundtrack,Pioneers,Soundtrack,1975,Bernard Estardy,Artifice Percussion
soundtrack,Pioneers,Soundtrack,1975,Dave Richmond,Movin' Along
soundtrack,Pioneers,Soundtrack,1975,Brian Bennett,Ergon
soundtrack,Pioneers,Soundtrack,1975,Steve Gray,The Sausage Machine
soundtrack,Pioneers,Soundtrack,1976,Vangelis,Alpha
soundtrack,Pioneers,Soundtrack,1976,Alan Feanch & Sylvano Santorio,OK Charlotte
soundtrack,Pioneers,Soundtrack,1977,Ron Geesin,Ambling Antics
soundtrack,Pioneers,Soundtrack,1977,Francis Lai,Bilitis (Generique)
soundtrack,Pioneers,Soundtrack,1978,John Carpenter,Halloween Theme
soundtrack,Pioneers,Soundtrack,1979,Barry De Vorzon,Theme From The Warriors Soundtrack
soundtrack,Pioneers,Soundtrack,1979,Edward Artemiev,Meditation
soundtrack,Pioneers,Soundtrack,1979,Edouard Artemiev,Siberiade Theme
soundtrack,Pioneers,Soundtrack,1979,Gerhard Trede,Technischer Bewegungsablauf
soundtrack,Pioneers,Soundtrack,1980,Roland Hovac,Bits
soundtrack,Pioneers,Soundtrack,1980,Boydstun,Metamorphosis
soundtrack,Pioneers,Soundtrack,1981,Harry Forbes,Hotline
soundtrack,Pioneers,Soundtrack,1981,Artus & Kass,The Void 1
soundtrack,Pioneers,Soundtrack,1981,Vangelis,Chariots Of Fire
soundtrack,Pioneers,Soundtrack,1982,John Carpenter,The End
soundtrack,Pioneers,Soundtrack,1982,Craig Huxley,Genesis Project
soundtrack,Pioneers,Soundtrack,1982,Synergy,Earth In Space (Sampl)
soundtrack,Pioneers,Soundtrack,1982,Ennio Morricone,Desolation
soundtrack,Pioneers,Soundtrack,1982,Heinz Funk,Menuett
soundtrack,Pioneers,Soundtrack,1982,Wendy Carlos,The Light Sailer
soundtrack,Pioneers,Soundtrack,1983,Michel Rubini & Denny Jaeger,Sarah's Panic
soundtrack,Pioneers,Soundtrack,1983,Black Inferno,Black Inferno
soundtrack,Pioneers,Soundtrack,1983,Arthur B. Rubinstein,Blue Thunder Main Title
soundtrack,Pioneers,Soundtrack,1984,David Shire,Earth-Space
soundtrack,Pioneers,Soundtrack,1984,"Brian Eno, Roger Eno & Daniel Lanois",Prophecy Theme
soundtrack,Pioneers,Soundtrack,1985,Dave Vorhaus,Out Of The Dark
soundtrack,Pioneers,Soundtrack,1985,Jay Chattaway,Silver Bullet Main Title
soundtrack,Pioneers,Soundtrack,1985,Maurice Jarre,Enemy Mine Main Title
soundtrack,Pioneers,Soundtrack,1986,Jan Hammer,Crockett's Theme
soundtrack,Pioneers,Soundtrack,1986,Paul Kass,Introscan No. 1
soundtrack,Pioneers,Soundtrack,1986,Kerry Beaumont,Starwatch
soundtrack,Pioneers,Soundtrack,1986,Vince Dicola,Unicron Medley
soundtrack,Pioneers,Soundtrack,1986,Val Podlasinski,First Dawn
soundtrack,Pioneers,Soundtrack,1987,Jo Hisaishi,Unit-1
soundtrack,Pioneers,Soundtrack,1987,Maurice Jarre,Allie's Theme
soundtrack,Pioneers,Soundtrack,1988,Michael Hoenig,The Blob
soundtrack,Pioneers,Soundtrack,1988,Madame X,Action Jackson
soundtrack,Pioneers,Soundtrack,1988,Eric Serra,The Big Blue Overture
soundtrack,Pioneers,Soundtrack,1989,Jerry Goldsmith,The Trance
soundtrack,Pioneers,Soundtrack,1989,Jay Ferguson,A Nightmare On Elm Street 5 (The Dream Child)
soundtrack,Pioneers,Soundtrack,1990,Joe Renzetti,Lookin' For Hookers
soundtrack,Pioneers,Soundtrack,1990,Julee Cruise,Falling
soundtrack,Pioneers,Soundtrack,1992,Christopher Young,Fed Funk Muck
soundtrack,Pioneers,Soundtrack,1993,Kenji Kawai,Unnatural City
soundtrack,Pioneers,Soundtrack,1993,Mark Snow,The X-Files (Main Title)
soundtrack,Pioneers,Soundtrack,1994,Christopher Franke,Raven Theme
soundtrack,Pioneers,Soundtrack,1994,Yoko Kanno,Pulse
soundtrack,Pioneers,Soundtrack,1995,Manuel De Sica,Dellamorte Dellamore
soundtrack,Pioneers,Soundtrack,1995,Christopher Young,Computer Suicide
soundtrack,Pioneers,Soundtrack,1996,Fred Mollin,Forever Knight
soundtrack,Pioneers,Soundtrack,1997,Nobuo Uematsu,Anxious Heart
soundtrack,Pioneers,Soundtrack,1998,Kenji Kawai,Ring
soundtrack,Pioneers,Soundtrack,1998,"Tykwer, Klimek & Heil",Running One
soundtrack,Pioneers,Soundtrack,1998,Mark Snow,Disturbing Behavior
soundtrack,Pioneers,Soundtrack,1999,Yasunori Mitsuda,Termina (Home)
soundtrack,Pioneers,Soundtrack,1999,The Dust Brothers,What Is Fight Club
soundtrack,Pioneers,Soundtrack,2000,Matt Uelmen,Spider
soundtrack,Pioneers,Soundtrack,2001,Edward Shearmur,Grand Central
soundtrack,Pioneers,Soundtrack,2002,Eric Serra,Letzgo
soundtrack,Pioneers,Soundtrack,2003,Free Land,Big Wednesday
soundtrack,Pioneers,Soundtrack,2003,Gustaf Grefberg,The Hunter
soundtrack,Pioneers,Soundtrack,2004,David Thrussell And Francois Tetaz,Under The Radar (Main Theme)
soundtrack,Pioneers,Soundtrack,2004,Michale Suby,Lenny's Explosive Flash-Hypnosis
soundtrack,Pioneers,Soundtrack,2005,Mercury Rev,Departed Angels
soundtrack,Pioneers,Soundtrack,2006,John Murphy,A500
soundtrack,Pioneers,Soundtrack,2007,Underworld & John Murphy,Mercury
soundtrack,Pioneers,Soundtrack,2008,Paul Kalkbrenner,Aaron
soundtrack,Pioneers,Soundtrack,2009,Mike Patton,Tourettes Breakdance
soundtrack,Pioneers,Soundtrack,2010,Paul Haslinger,Takers
southernrap,Hip Hop,Southern Rap,1987,Party Rock Crew,Which School
southernrap,Hip Hop,Southern Rap,1989,Geto Boys,Do It Like It G.O.
southernrap,Hip Hop,Southern Rap,1990,Willie Dee,Bald Headed Hoes
southernrap,Hip Hop,Southern Rap,1991,O.G. Style,Catch 'em Slippin
southernrap,Hip Hop,Southern Rap,1991,Convicts,Illegal Aliens
southernrap,Hip Hop,Southern Rap,1991,Scarface,Born Killer
southernrap,Hip Hop,Southern Rap,1992,Too Much Trouble,Mother Fuckin' Thugs
southernrap,Hip Hop,Southern Rap,1992,Willie D,Pass Da Piote
southernrap,Hip Hop,Southern Rap,1992,Big Mello,Straight From The Clarke
southernrap,Hip Hop,Southern Rap,1993,5th Ward Boyz,Gotta Be Down To Die
southernrap,Hip Hop,Southern Rap,1993,Eightball & Mjg,9 Little Millimeta Boys
southernrap,Hip Hop,Southern Rap,1993,K-Rino,War In South Park
southernrap,Hip Hop,Southern Rap,1993,Tru,Who's Da Killa
southernrap,Hip Hop,Southern Rap,1993,Geto Boys,Straight Gangstaism
southernrap,Hip Hop,Southern Rap,1994,Master P feat King George,Study Being A Gangsta
southernrap,Hip Hop,Southern Rap,1994,Lil Ric feat Master P,Playaz And Hustlaz
southernrap,Hip Hop,Southern Rap,1994,Dangerous Dame,Live Everyday
southernrap,Hip Hop,Southern Rap,1994,Ugk,I Left It Wet For You
southernrap,Hip Hop,Southern Rap,1994,Blac Monks,Death Before Dishonor
southernrap,Hip Hop,Southern Rap,1994,Pimp Daddy,Got 2 Be Real Number 2
southernrap,Hip Hop,Southern Rap,1994,Odd Squad,Couchee
southernrap,Hip Hop,Southern Rap,1994,Big Mike,Something Serious
southernrap,Hip Hop,Southern Rap,1995,Goodie Mob,Cell Therapy
southernrap,Hip Hop,Southern Rap,1995,Tre-8 feat Mia X,What That South Like
southernrap,Hip Hop,Southern Rap,1996,B.G.,All On You
southernrap,Hip Hop,Southern Rap,1996,Skull Dugrey feat Silkk Tha Shocker,My Hood
southernrap,Hip Hop,Southern Rap,1996,Magnolia Shorty feat Juvenile & B.G.,Magnolia Shorty
southernrap,Hip Hop,Southern Rap,1996,Ugk,Ridin' Dirty
southernrap,Hip Hop,Southern Rap,1996,Unlv,Uptown 4 Life
southernrap,Hip Hop,Southern Rap,1996,Silkk Tha Shocker,No Limit Party
southernrap,Hip Hop,Southern Rap,1996,Kane & Abel,Gangstafied
southernrap,Hip Hop,Southern Rap,1997,Mystikal,Did I Do It
southernrap,Hip Hop,Southern Rap,1997,Juvenile,Solja Rag
southernrap,Hip Hop,Southern Rap,1997,Ghetto TwIInz,Murder Murder
southernrap,Hip Hop,Southern Rap,1997,Steady Mobb'n,It's On
southernrap,Hip Hop,Southern Rap,1997,Mr. Serv-On feat Master P & Brotha Lynch Hung,It's Real
southernrap,Hip Hop,Southern Rap,1997,Witchdoctor,Holiday
southernrap,Hip Hop,Southern Rap,1997,Big Ed feat Silkk & Mystikal,My Entrouage
southernrap,Hip Hop,Southern Rap,1998,Ghetto Commission,Run Quickly
southernrap,Hip Hop,Southern Rap,1998,Big Tymers feat B.g. & Lil Wayne,Tear It Up
southernrap,Hip Hop,Southern Rap,1998,Yukmouth,Baller Mode
southernrap,Hip Hop,Southern Rap,1998,Z-Ro,Ghetto Crisis
southernrap,Hip Hop,Southern Rap,1998,Mac,Slow Ya Roll
southernrap,Hip Hop,Southern Rap,1998,Soulja Slim,Wootay
southernrap,Hip Hop,Southern Rap,1998,Wolfpak,Gangsta Bounce
southernrap,Hip Hop,Southern Rap,1998,Devin The Dude,Mo Fa Me
southernrap,Hip Hop,Southern Rap,1998,Prime Suspects,Mac's And Choppers
southernrap,Hip Hop,Southern Rap,1998,Outkast,Synthesizer
southernrap,Hip Hop,Southern Rap,1999,The Hot Boys,Ridin'
southernrap,Hip Hop,Southern Rap,1999,B.G.,Bling Bling
southernrap,Hip Hop,Southern Rap,1999,Mac feat Master P,We Deadly
southernrap,Hip Hop,Southern Rap,1999,Tru,Hoody Hooo
southernrap,Hip Hop,Southern Rap,1999,Mr. Servon,Straight Outta N.o.
southernrap,Hip Hop,Southern Rap,2000,Do Or Die,Victory
southernrap,Hip Hop,Southern Rap,2000,Field Mob,Can't Stop Us
southernrap,Hip Hop,Southern Rap,2000,Cash Money Millionairs,Baller Blockin
southernrap,Hip Hop,Southern Rap,2000,Tela,Bye! Bye! Hater!
southernrap,Hip Hop,Southern Rap,2000,Z-Ro,World Wide
southernrap,Hip Hop,Southern Rap,2000,504 Boyz,"Roll, Roll"
southernrap,Hip Hop,Southern Rap,2000,Xzibit,Fuckin You Right
southernrap,Hip Hop,Southern Rap,2001,The Clipse,Grindin'
southernrap,Hip Hop,Southern Rap,2003,Hot Boys feat Big Tymers,Stick & Move
southernrap,Hip Hop,Southern Rap,2003,Outkast,Ghetto Musick
spacesynth,Eurodisco,Spacesynth,1977,Zanov,Moebius 256
spacesynth,Eurodisco,Spacesynth,1977,Space,Magic Fly
spacesynth,Eurodisco,Spacesynth,1977,Electronic System,Cosmos Trip
spacesynth,Eurodisco,Spacesynth,1978,Trans Volta,Disco Computer
spacesynth,Eurodisco,Spacesynth,1978,Munich Machine,La Nuit Blanche
spacesynth,Eurodisco,Spacesynth,1978,Automat,Automat
spacesynth,Eurodisco,Spacesynth,1978,Milkways,Galactic Reaction
spacesynth,Eurodisco,Spacesynth,1978,L.E.B. Harmony,Feeling Love
spacesynth,Eurodisco,Spacesynth,1978,Moon Birds,Astro 9
spacesynth,Eurodisco,Spacesynth,1978,II Guardiano Del Faro,Oasis
spacesynth,Eurodisco,Spacesynth,1978,Universal Energy,Disco Energy
spacesynth,Eurodisco,Spacesynth,1979,Sponooch,Laserdance
spacesynth,Eurodisco,Spacesynth,1979,Moebius,Prophecy
spacesynth,Eurodisco,Spacesynth,1979,Georges Rodi,Muroc Air Field
spacesynth,Eurodisco,Spacesynth,1979,I Signori Della Galassia,Proxima Centauri
spacesynth,Eurodisco,Spacesynth,1979,Nostromo,Around The World In 80 Seconds
spacesynth,Eurodisco,Spacesynth,1980,Ryuichi Sakamoto,Lexington Queen
spacesynth,Eurodisco,Spacesynth,1980,Patrick Gleeson,Rainbow Delta
spacesynth,Eurodisco,Spacesynth,1980,Johnny Harris,Odyssey (Pt. 1)
spacesynth,Eurodisco,Spacesynth,1981,Johan Timman,Trip Into The Body
spacesynth,Eurodisco,Spacesynth,1981,Stressi,Tatsia
spacesynth,Eurodisco,Spacesynth,1982,Mito,Droid
